Darius, 10.0, 9.0, 1.0, 17.0, 63.0, 37.0, 59.0, 2.0, 15.0, 182605.0, 260600.0, 42258.0, 524.0, 146.0, 33.0, 134837.0, 2220.0, 71.0, 1.0, 20355.0
Janna, 4.0, 2.0, 2.0, 0.0, 1.0, 11.0, 53.0, 0.0, 0.0, 15660.0, 56283.0, 38651.0, 0.0, 97.0, 24.0, 38803.0, 91.0, 2.0, 0.0, 8300.0
Elise, 3.0, 1.0, 2.0, 4.0, 12.0, 15.0, 28.0, 0.0, 3.0, 39342.0, 77399.0, 22439.0, 0.0, 44.0, 11.0, 34539.0, 98.0, 277.0, 0.0, 6779.0
Vayne, 2.0, 1.0, 1.0, 0.0, 9.0, 10.0, 16.0, 0.0, 1.0, 30532.0, 40415.0, 7646.0, 911.0, 24.0, 3.0, 23413.0, 336.0, 28.0, 11.0, 3874.0
Brand, 2.0, 1.0, 1.0, 1.0, 8.0, 12.0, 11.0, 1.0, 1.0, 40371.0, 29804.0, 4177.0, 0.0, 21.0, 6.0, 21523.0, 336.0, 20.0, 0.0, 3675.0
Graves, 21.0, 14.0, 7.0, 12.0, 91.0, 79.0, 150.0, 1.0, 25.0, 270573.0, 446995.0, 148904.0, 1584.0, 258.0, 91.0, 250661.0, 1405.0, 2480.0, 39.0, 41315.0
null, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
LeBlanc, 1.0, 0.0, 1.0, 8.0, 1.0, 7.0, 0.0, 0.0, 0.0, 5370.0, 14602.0, 1428.0, 362.0, 9.0, 2.0, 6348.0, 91.0, 1.0, 0.0, 1632.0
Karthus, 1.0, 0.0, 1.0, 0.0, 6.0, 5.0, 2.0, 0.0, 2.0, 19561.0, 11264.0, 2225.0, 590.0, 8.0, 1.0, 11914.0, 243.0, 9.0, 1.0, 1739.0
Vladimir, 2.0, 2.0, 0.0, 2.0, 14.0, 12.0, 19.0, 0.0, 4.0, 54253.0, 63411.0, 50041.0, 686.0, 29.0, 6.0, 26887.0, 376.0, 20.0, 1.0, 4167.0
Aurelion Sol, 2.0, 1.0, 1.0, 0.0, 11.0, 5.0, 7.0, 0.0, 2.0, 48168.0, 43123.0, 9699.0, 0.0, 31.0, 5.0, 27343.0, 473.0, 7.0, 5.0, 4668.0
Zilean, 7.0, 2.0, 5.0, 1.0, 25.0, 22.0, 66.0, 0.0, 7.0, 135073.0, 120153.0, 73021.0, 0.0, 108.0, 13.0, 80075.0, 1051.0, 56.0, 0.0, 14938.0
Katarina, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shyvana, 2.0, 0.0, 2.0, 0.0, 4.0, 13.0, 9.0, 1.0, 0.0, 22290.0, 77836.0, 15983.0, 0.0, 25.0, 8.0, 20228.0, 90.0, 259.0, 55.0, 3999.0
Warwick, 9.0, 3.0, 6.0, 3.0, 40.0, 55.0, 51.0, 2.0, 10.0, 88376.0, 296928.0, 127015.0, 0.0, 79.0, 32.0, 92999.0, 309.0, 992.0, 0.0, 17043.0
Ziggs, 4.0, 1.0, 3.0, 4.0, 23.0, 17.0, 17.0, 0.0, 5.0, 129926.0, 62647.0, 7328.0, 0.0, 59.0, 9.0, 52750.0, 924.0, 28.0, 0.0, 8583.0
Kled, 9.0, 5.0, 4.0, 11.0, 43.0, 26.0, 72.0, 1.0, 10.0, 130198.0, 264217.0, 18757.0, 0.0, 108.0, 13.0, 108189.0, 1753.0, 99.0, 4.0, 17858.0
