Zyra, 12.0, 7.0, 5.0, 8.0, 25.0, 63.0, 125.0, 1.0, 5.0, 244891.0, 202586.0, 27573.0, 0.0, 378.0, 129.0, 136801.0, 502.0, 28.0, 2.0, 26224.0
Viktor, 12.0, 8.0, 4.0, 10.0, 85.0, 49.0, 71.0, 4.0, 21.0, 282424.0, 181205.0, 21690.0, 0.0, 177.0, 37.0, 175796.0, 2997.0, 165.0, 4.0, 25605.0
Miss Fortune, 10.0, 2.0, 8.0, 0.0, 44.0, 61.0, 101.0, 0.0, 9.0, 242888.0, 207570.0, 32900.0, 1595.0, 226.0, 71.0, 125556.0, 1582.0, 69.0, 0.0, 22086.0
Cassiopeia, 5.0, 1.0, 4.0, 2.0, 38.0, 22.0, 25.0, 1.0, 8.0, 127986.0, 96615.0, 29231.0, 0.0, 75.0, 12.0, 71675.0, 1355.0, 50.0, 0.0, 10739.0
Nasus, 1.0, 1.0, 0.0, 0.0, 3.0, 8.0, 7.0, 0.0, 0.0, 30091.0, 30856.0, 404.0, 0.0, 14.0, 0.0, 13770.0, 244.0, 10.0, 3.0, 2231.0
Twitch, 2.0, 1.0, 1.0, 0.0, 9.0, 6.0, 16.0, 0.0, 2.0, 47707.0, 40428.0, 8090.0, 981.0, 30.0, 10.0, 29005.0, 470.0, 51.0, 20.0, 4584.0
Orianna, 25.0, 10.0, 15.0, 22.0, 131.0, 104.0, 227.0, 1.0, 29.0, 564112.0, 445787.0, 68650.0, 0.0, 354.0, 105.0, 357874.0, 5890.0, 511.0, 1.0, 57771.0
Lux, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Sion, 3.0, 2.0, 1.0, 0.0, 13.0, 23.0, 39.0, 0.0, 3.0, 66252.0, 144021.0, 66536.0, 0.0, 53.0, 13.0, 43099.0, 609.0, 52.0, 16.0, 7324.0
Camille, 5.0, 3.0, 2.0, 23.0, 41.0, 29.0, 23.0, 1.0, 10.0, 109912.0, 162629.0, 28232.0, 0.0, 67.0, 19.0, 69344.0, 1007.0, 35.0, 1.0, 10711.0
Ryze, 5.0, 3.0, 2.0, 5.0, 28.0, 24.0, 34.0, 3.0, 9.0, 98621.0, 100962.0, 17835.0, 1319.0, 67.0, 21.0, 62180.0, 1083.0, 100.0, 0.0, 9030.0
Malphite, 1.0, 0.0, 1.0, 0.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4962.0, 13636.0, 0.0, 0.0, 9.0, 2.0, 7260.0, 157.0, 0.0, 0.0, 1650.0
Anivia, 3.0, 1.0, 2.0, 0.0, 12.0, 9.0, 13.0, 0.0, 3.0, 43461.0, 70661.0, 28237.0, 737.0, 29.0, 8.0, 34085.0, 610.0, 13.0, 1.0, 5804.0
Shen, 20.0, 6.0, 14.0, 1.0, 48.0, 81.0, 174.0, 2.0, 8.0, 296495.0, 710843.0, 95890.0, 0.0, 309.0, 57.0, 264765.0, 4689.0, 140.0, 0.0, 47043.0
Malzahar, 14.0, 11.0, 3.0, 9.0, 51.0, 50.0, 124.0, 1.0, 11.0, 186855.0, 179130.0, 19916.0, 0.0, 382.0, 93.0, 153074.0, 956.0, 70.0, 0.0, 27464.0
Zac, 15.0, 12.0, 3.0, 7.0, 44.0, 40.0, 166.0, 0.0, 12.0, 193485.0, 615348.0, 515019.0, 164.0, 302.0, 103.0, 185258.0, 743.0, 1806.0, 15.0, 32979.0
